9	9
31	31
9	9
31	31
9	9
14	14
32	36
15	15
31	31
9	9
9	9
15	15
15	15
9	9
9	9
35	35
15	15
14	14
15	15
9	9
9	9
15	15
15	15
9	9
44	44
9	9
9	9
9	9
15	15
15	15
31	31
9	9
31	31
9	9
49	49
15	14
14	14
9	9
9	9
9	9
9	9
14	14
49	49
9	9
9	9
9	9
38	38
14	14
52	52
31	31
31	36
9	9
14	14
9	9
31	31
45	45
31	31
9	9
15	15
45	45
9	9
0	0
14	14
14	14
9	9
31	31
14	14
15	15
4	4
15	15
14	14
15	15
31	31
14	14
15	15
31	31
15	15
15	15
9	9
14	14
9	9
9	9
15	15
9	9
15	15
15	15
9	9
15	15
15	15
9	9
15	15
36	36
14	14
15	15
15	15
15	15
9	9
9	9
15	15
14	14
9	9
9	9
5	5
9	9
9	9
15	15
9	9
9	9
33	33
9	9
15	15
14	14
15	15
14	14
9	9
9	9
15	15
9	9
9	9
9	9
9	9
14	14
9	9
15	15
9	9
7	7
9	9
9	9
19	19
5	5
19	19
9	9
15	15
9	9
9	9
6	6
9	9
36	36
36	36
1	1
9	9
15	15
9	9
15	15
14	14
9	9
9	9
9	9
9	9
9	9
9	9
15	15
31	31
31	31
9	9
9	9
9	9
14	14
14	14
15	15
9	9
15	15
9	9
2	2
19	19
15	15
15	15
9	9
9	9
9	9
15	15
9	9
15	15
15	15
15	15
9	15
9	9
15	15
9	9
14	14
9	9
9	9
14	14
15	15
14	14
5	5
43	43
27	27
9	9
30	31
15	15
9	9
9	9
9	9
14	14
15	15
9	9
14	14
9	9
9	9
9	9
14	14
31	19
9	9
7	7
15	15
43	31
9	9
14	14
9	9
9	9
19	19
26	26
31	31
15	15
13	13
9	9
9	9
14	14
9	9
33	33
9	9
44	44
9	9
9	9
15	15
7	7
9	9
45	45
9	9
9	9
14	14
7	7
31	31
7	7
15	15
15	15
9	9
15	15
14	14
15	15
9	9
9	9
44	44
15	15
9	9
9	9
9	9
9	9
14	14
31	31
9	9
9	9
14	14
9	9
9	9
9	9
15	15
15	15
14	14
9	9
9	9
15	15
15	15
14	14
19	19
47	47
36	36
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
31	31
9	9
9	9
9	9
9	9
15	15
15	15
31	31
19	19
9	9
9	9
9	9
9	9
31	31
9	9
9	9
14	14
36	36
9	9
19	19
36	36
14	14
15	15
9	9
9	15
9	9
9	9
7	7
15	15
5	5
9	9
31	31
20	20
15	15
7	7
9	9
31	31
9	9
15	15
15	15
9	9
9	9
9	9
9	9
9	9
14	14
44	44
31	31
31	31
15	15
9	9
31	31
34	34
9	9
45	45
15	15
9	9
9	9
9	9
36	36
9	9
9	9
15	15
9	9
31	31
14	14
9	9
14	14
9	7
18	17
15	15
9	9
15	15
9	9
9	9
5	5
14	14
19	10
36	36
9	9
9	9
9	9
9	9
9	9
14	14
31	31
15	15
9	9
19	19
9	9
9	9
9	9
23	13
14	19
9	9
19	19
9	9
14	14
9	9
15	15
9	9
44	44
49	49
9	9
5	5
34	34
9	9
9	9
36	31
9	9
15	15
9	9
9	9
7	7
15	15
9	9
49	49
9	9
15	15
9	9
9	9
9	9
19	19
9	9
5	5
14	14
9	9
8	8
9	9
15	15
15	15
9	9
9	9
9	9
36	36
9	9
9	9
15	15
31	31
7	7
15	15
9	9
48	48
9	9
14	14
9	9
9	9
15	15
31	31
15	15
14	14
9	9
14	14
9	9
14	14
9	9
15	15
9	9
9	9
15	15
5	5
9	9
31	31
15	15
9	9
31	31
31	31
9	9
9	9
9	0
7	7
15	15
10	10
7	7
14	14
15	15
14	14
14	14
31	31
9	9
14	14
15	15
9	9
15	15
31	31
5	5
9	9
14	14
15	15
35	35
15	15
9	9
7	7
9	9
9	9
6	6
9	9
15	15
15	15
9	9
9	9
9	9
15	15
31	31
9	9
9	9
9	9
52	52
9	9
36	36
14	14
9	9
15	15
9	9
9	9
15	15
19	19
9	9
7	7
15	15
31	31
9	9
9	9
14	14
9	9
19	31
9	9
9	9
14	14
14	14
9	9
15	9
20	20
14	14
31	31
9	9
9	9
14	14
9	9
9	9
31	31
6	6
36	36
14	14
19	19
9	9
15	15
9	9
15	9
6	6
9	9
52	52
31	31
43	43
9	9
9	9
7	6
30	31
31	31
9	9
15	15
15	15
9	9
44	15
9	9
9	9
9	9
14	14
15	15
19	19
9	9
7	7
9	9
14	14
5	5
9	9
19	19
9	9
4	4
9	9
9	9
15	15
31	31
9	9
31	31
9	9
14	14
15	15
14	14
15	15
9	9
31	19
9	9
15	15
9	9
9	9
20	20
14	14
36	36
9	9
20	20
8	7
9	9
15	15
9	9
26	26
14	14
9	9
15	15
9	9
9	9
14	14
31	31
14	14
15	15
9	9
9	9
15	15
9	9
15	15
9	9
9	9
15	15
9	9
36	36
31	31
29	29
5	5
21	21
6	6
5	5
15	15
14	14
9	9
9	9
9	9
9	9
14	14
47	47
31	31
14	14
9	9
9	9
14	14
31	31
9	9
9	9
14	14
9	9
38	38
9	9
14	14
9	9
31	31
9	9
9	9
15	15
15	15
9	9
35	35
9	9
23	23
15	15
9	9
21	21
7	7
9	9
15	15
9	9
15	15
14	14
19	19
9	9
43	43
15	15
49	49
29	29
9	9
32	32
15	15
9	9
15	15
44	49
9	9
15	15
14	14
9	9
9	9
15	15
31	31
1	1
9	9
19	19
9	9
31	31
19	19
31	31
9	9
20	20
9	9
9	9
9	9
9	9
19	19
10	10
1	1
9	9
9	9
9	9
9	9
43	31
9	9
10	10
14	14
15	15
15	15
14	14
6	6
15	15
9	9
9	9
9	9
15	15
15	15
9	9
15	15
15	15
31	31
14	14
15	15
9	9
15	15
19	19
9	9
9	9
6	6
14	14
9	9
15	15
9	9
9	9
9	9
19	19
15	15
34	34
7	7
9	9
9	9
9	9
15	15
9	9
32	32
9	9
9	9
15	15
9	9
32	32
14	14
19	31
9	9
9	9
6	6
9	9
14	14
9	9
29	29
15	15
9	9
14	14
12	12
31	31
15	15
9	9
49	49
31	31
31	19
9	9
9	9
9	9
9	9
15	15
15	15
9	9
9	9
15	15
14	14
36	36
15	15
49	49
49	49
14	14
15	15
7	7
9	9
9	9
9	9
15	15
9	9
9	9
14	14
14	14
15	15
15	15
14	14
9	9
15	15
15	15
5	1
31	31
9	9
9	9
14	14
31	31
9	9
9	9
14	14
31	31
9	9
15	15
14	14
14	14
14	14
9	9
31	31
9	9
4	4
5	5
15	15
15	15
49	49
14	14
9	9
9	9
8	7
9	9
9	9
31	31
5	10
15	15
38	38
35	35
9	9
34	34
14	14
9	9
36	36
7	9
9	9
9	9
17	17
15	15
6	6
14	14
31	31
9	9
14	14
17	17
9	9
9	9
32	32
9	9
9	9
15	15
14	14
9	9
9	9
5	5
8	7
15	15
19	19
9	9
7	7
9	9
49	49
9	9
9	9
9	9
36	36
9	9
15	15
22	22
9	9
31	31
26	26
9	9
9	9
19	19
9	9
15	15
9	9
9	9
31	31
14	14
31	31
15	15
6	6
15	15
9	9
9	9
9	9
19	19
6	6
9	9
15	15
9	9
9	9
9	9
49	49
6	6
9	9
15	15
5	2
15	15
9	9
7	7
15	15
9	9
9	9
15	15
15	15
31	31
9	9
9	9
9	9
9	9
14	14
15	15
15	15
9	9
9	9
15	15
9	9
32	32
9	9
35	35
14	14
9	9
5	5
9	9
6	6
9	9
9	9
29	29
38	38
15	15
15	15
14	14
14	14
14	14
9	9
9	9
7	7
14	14
9	9
9	9
9	9
15	15
9	9
9	9
11	11
14	14
9	9
10	10
14	14
15	15
15	15
9	9
22	22
14	14
31	31
9	9
9	9
0	0
9	9
9	9
9	9
15	15
9	9
9	9
35	35
9	9
9	9
9	9
9	9
17	19
9	9
9	9
15	15
15	15
9	9
14	14
15	15
19	19
43	43
21	21
9	9
44	44
9	9
9	9
21	21
9	9
15	15
9	9
12	12
43	43
9	9
9	15
35	35
15	15
14	14
9	9
9	9
9	9
31	31
9	9
7	7
14	14
36	36
15	15
9	9
9	9
14	14
15	15
9	9
9	9
15	15
9	9
31	31
31	31
44	44
15	15
14	14
19	19
15	15
14	14
15	15
9	9
9	9
15	9
9	15
5	5
9	9
47	20
9	9
7	7
9	9
14	14
14	14
10	10
15	15
9	9
43	31
7	7
36	36
15	15
9	9
9	9
9	9
14	14
44	44
9	9
9	9
14	14
15	15
9	9
7	7
9	9
35	35
31	31
43	31
15	15
9	9
9	9
9	9
15	15
9	9
5	9
15	15
9	9
9	9
15	15
20	49
15	15
9	9
9	9
9	9
15	15
12	12
14	14
47	47
31	31
15	15
9	9
4	4
9	9
9	9
19	19
9	9
14	14
9	9
15	15
31	12
34	34
29	29
15	15
15	15
9	9
9	9
31	31
15	15
19	19
15	15
43	43
9	9
15	15
49	49
15	15
9	9
9	9
9	9
15	15
15	15
9	9
15	15
15	15
14	14
15	15
14	14
9	9
9	9
9	9
9	9
9	9
9	9
7	7
14	14
15	15
9	9
9	9
9	9
9	9
15	15
9	9
14	14
9	9
14	14
9	9
45	45
9	9
14	14
4	4
9	9
9	9
9	9
15	15
19	19
9	9
9	9
9	9
32	32
9	9
15	15
34	34
5	5
14	14
9	9
9	9
44	31
15	15
15	15
14	14
9	9
9	9
9	9
31	31
9	9
9	9
9	9
9	9
15	15
9	9
9	9
7	7
36	36
10	10
31	49
15	15
1	1
9	9
15	15
14	14
9	9
36	36
49	49
9	9
15	15
14	14
15	15
9	9
9	9
31	31
14	14
36	36
15	15
49	49
15	15
9	9
12	12
9	9
11	11
9	9
9	9
6	6
9	9
31	31
15	15
9	9
4	4
15	15
14	14
49	49
32	32
31	31
14	14
14	14
31	31
9	9
15	15
29	29
15	15
9	9
9	9
9	9
14	14
14	14
32	32
31	31
9	9
9	9
9	9
9	9
15	15
19	19
9	9
7	7
9	9
15	15
14	14
9	9
9	9
7	8
14	14
9	9
36	36
36	36
14	14
14	14
15	15
15	15
9	9
15	17
9	9
9	9
49	49
9	9
9	9
15	15
9	9
9	9
9	9
14	14
9	9
15	15
9	9
14	14
14	14
31	31
9	9
14	14
9	9
9	9
5	19
9	9
14	14
14	14
9	9
9	9
15	15
14	14
9	9
9	9
9	9
7	7
15	15
9	9
9	9
9	9
31	31
9	9
14	14
32	31
9	9
9	15
49	49
19	19
26	26
15	15
15	15
31	31
9	9
9	9
15	15
36	36
31	36
9	9
9	9
6	27
9	9
22	22
14	14
9	9
15	15
9	9
15	15
36	36
9	9
14	14
9	9
9	9
9	9
31	19
9	9
15	15
31	31
7	7
20	20
9	9
14	14
9	9
15	15
9	9
9	9
9	9
7	7
31	31
31	19
9	9
9	9
9	9
7	7
22	22
7	7
49	49
15	15
15	15
9	9
9	9
9	9
15	15
15	15
15	15
9	9
9	9
7	7
14	14
43	43
36	36
4	4
9	9
15	15
9	9
19	19
9	9
14	14
7	7
9	9
38	38
14	14
31	31
14	14
9	9
15	15
7	7
9	9
30	4
9	9
5	5
31	31
15	15
9	9
9	9
31	31
31	43
12	12
31	31
9	9
1	1
15	15
15	15
9	9
15	15
6	19
9	9
15	15
9	9
9	9
15	15
44	44
9	9
5	19
7	7
4	4
9	9
9	9
9	9
4	4
15	15
15	15
31	31
9	9
9	9
9	9
9	9
9	9
9	9
19	19
9	9
15	15
14	14
7	7
14	14
9	9
9	9
9	9
31	31
9	9
6	6
9	9
43	43
36	36
31	31
9	9
9	9
47	12
49	49
9	9
9	9
17	17
17	17
9	9
15	15
15	15
14	14
15	15
14	14
9	9
9	9
9	9
14	14
6	6
9	9
31	31
9	9
0	0
15	15
9	9
15	15
36	36
15	15
14	14
9	9
31	19
31	31
36	36
14	14
9	9
14	14
14	14
9	9
9	9
9	9
9	9
9	9
14	14
9	9
9	9
14	14
9	9
31	31
31	31
20	21
9	9
9	9
1	1
19	31
19	19
9	9
31	31
14	14
14	14
9	9
10	10
9	9
9	9
9	9
31	31
15	15
34	34
19	19
31	19
9	9
15	15
15	15
36	36
36	36
9	9
9	9
9	9
14	14
4	4
19	19
9	9
48	48
15	15
13	13
9	9
48	48
9	9
9	9
9	9
31	31
9	9
9	9
9	9
9	9
15	9
31	31
15	31
9	9
9	9
9	9
14	14
44	44
9	9
9	9
36	36
4	4
14	14
9	9
34	34
31	31
15	15
15	15
9	9
9	9
15	15
31	31
15	15
9	9
15	15
49	49
9	9
9	9
14	14
9	9
15	15
9	9
49	49
32	32
5	31
19	19
9	9
9	9
9	9
9	9
9	9
31	31
19	19
9	9
9	9
9	9
15	15
14	14
14	14
14	14
21	21
9	9
19	19
9	9
9	9
23	23
9	9
9	9
31	31
19	19
15	15
9	9
9	9
15	15
14	14
9	9
31	31
9	9
9	9
9	9
15	14
22	22
9	9
14	14
9	9
5	5
9	9
15	15
9	9
9	9
9	9
36	36
6	6
31	31
9	9
9	9
15	15
2	3
9	9
9	9
14	14
15	15
9	9
9	9
15	15
14	14
7	7
15	15
15	15
15	15
9	9
9	9
14	14
14	14
14	14
36	36
9	9
49	49
9	9
9	15
15	15
26	26
9	9
14	14
7	7
9	9
9	9
31	31
14	14
9	9
9	9
31	31
9	9
9	9
14	14
9	15
15	15
1	1
1	1
19	19
31	31
9	9
31	31
9	9
9	9
9	9
9	9
9	9
30	31
9	9
15	15
31	19
9	9
15	15
9	9
14	14
9	9
9	9
9	9
7	7
9	9
14	14
9	9
6	6
14	14
50	50
31	31
15	15
9	9
9	9
9	9
14	14
14	14
9	9
9	9
9	9
44	44
9	9
9	9
14	14
5	9
9	9
7	7
7	7
15	15
9	9
31	31
9	9
15	15
14	14
9	9
9	9
32	32
31	31
9	9
36	36
15	15
15	15
9	9
9	9
9	9
15	15
9	9
9	9
12	12
15	15
14	14
15	15
9	9
15	15
9	9
9	9
29	29
7	7
31	19
9	9
49	49
9	9
15	15
9	9
9	9
21	21
9	9
15	15
11	11
9	9
31	31
44	44
14	14
42	49
9	9
9	9
37	37
6	6
9	9
9	9
9	9
9	9
9	9
9	9
14	14
14	14
9	9
14	14
9	9
4	4
9	9
14	14
9	9
9	9
9	9
44	44
9	9
43	43
9	9
9	9
15	15
9	9
7	7
31	31
14	14
15	15
9	9
9	9
9	9
31	31
19	19
15	15
19	19
15	15
26	26
9	9
15	15
7	7
15	15
9	9
15	15
9	9
14	14
15	15
14	14
31	31
19	19
15	15
9	9
9	9
15	15
15	15
32	32
9	9
14	14
9	9
9	9
49	49
15	15
15	15
9	9
9	9
14	14
49	49
9	9
9	9
9	9
9	9
9	9
14	14
15	15
9	9
9	9
15	15
7	7
14	14
31	31
32	32
19	19
9	9
9	9
14	14
31	31
15	15
9	9
9	9
9	9
9	9
36	36
15	15
9	9
9	9
9	9
31	31
40	11
9	9
9	9
9	9
9	9
14	14
14	14
14	14
14	14
9	9
15	15
0	0
15	15
9	9
9	9
9	9
9	31
36	35
31	31
9	9
9	9
15	15
9	9
9	9
9	9
49	49
14	14
32	32
31	31
14	14
15	15
32	32
9	9
9	9
9	9
27	27
19	19
14	14
20	20
15	15
14	14
31	31
9	9
19	19
9	9
9	9
6	6
33	33
14	14
9	9
9	9
9	9
9	9
23	23
9	9
31	31
9	15
14	14
9	9
9	9
9	9
9	9
15	15
9	9
15	15
9	9
9	9
14	14
15	15
31	31
9	9
7	7
15	15
14	14
9	9
9	9
9	9
49	49
20	20
9	9
31	31
15	15
15	15
9	9
31	31
15	15
9	9
9	9
9	9
36	36
14	14
19	19
7	7
44	44
32	32
9	9
9	9
9	9
15	15
19	19
7	7
31	31
9	9
9	9
15	15
19	19
9	9
31	31
15	15
21	21
9	9
9	9
15	15
9	9
9	9
14	14
0	2
14	14
9	9
9	9
9	9
36	36
14	14
14	14
9	9
9	9
20	20
9	9
9	9
9	9
9	9
8	8
7	8
9	9
14	14
15	15
9	9
33	33
19	19
9	9
9	9
14	14
9	9
31	31
9	9
14	14
31	43
15	15
5	5
43	19
9	9
9	9
9	9
15	15
9	15
6	6
14	14
15	15
9	9
9	9
9	9
9	9
9	9
9	9
13	13
48	48
15	15
31	31
9	9
31	31
9	9
9	9
9	9
15	15
4	4
36	36
44	44
19	19
9	9
9	9
15	15
14	14
9	9
11	11
14	14
9	9
14	14
15	15
9	9
9	9
9	9
9	9
32	32
9	9
9	9
31	31
31	31
5	9
20	20
9	9
9	9
9	9
15	15
9	9
9	9
9	9
31	31
15	15
31	19
15	15
14	14
9	9
15	15
9	9
9	9
9	9
31	31
9	9
9	9
14	14
15	9
15	15
14	14
5	5
9	9
5	0
15	15
44	44
15	15
14	14
9	9
14	14
10	10
15	15
15	15
14	14
15	15
9	9
9	9
14	14
9	9
19	19
9	9
31	31
9	9
14	14
14	14
19	19
9	9
9	9
15	15
9	9
9	9
6	6
14	14
14	14
9	9
15	15
31	31
9	9
9	9
1	1
9	9
36	36
19	19
43	43
36	15
38	38
15	15
9	9
15	15
9	9
9	9
19	19
4	4
9	9
9	9
9	9
29	29
9	9
15	15
14	14
49	49
19	19
1	1
9	9
9	9
9	9
15	15
36	36
15	17
31	31
5	5
31	15
33	33
6	6
15	15
36	36
19	19
9	9
9	9
15	15
14	14
9	9
9	9
15	15
15	15
9	9
14	14
9	9
9	9
31	31
9	9
15	15
14	14
9	15
9	9
31	31
9	9
14	14
9	9
33	33
19	19
9	9
9	9
9	9
15	15
15	15
9	9
9	9
9	9
9	9
15	15
14	14
15	15
9	9
9	9
0	0
7	7
9	9
8	7
15	15
3	3
9	9
7	8
9	9
9	9
9	9
14	14
9	19
15	15
9	9
14	14
9	9
9	9
1	1
7	7
9	9
9	9
36	36
9	9
15	15
9	9
9	9
15	15
15	15
9	9
43	43
14	14
15	15
29	29
31	31
9	9
14	14
13	14
14	14
9	9
14	14
9	9
15	15
43	43
9	9
9	9
14	14
9	9
9	9
1	1
9	9
9	9
9	9
9	9
9	9
9	9
14	14
36	36
9	9
15	15
15	15
6	6
15	15
9	9
15	15
9	9
9	7
5	6
9	9
9	9
9	9
14	14
52	52
15	15
10	10
36	36
14	14
49	49
14	14
7	7
19	19
14	14
19	19
5	5
9	9
15	15
9	9
9	9
15	9
7	7
15	15
14	14
9	9
14	14
31	32
9	9
9	9
9	9
31	31
9	9
9	9
7	7
14	14
9	9
9	9
9	9
9	9
10	10
14	14
15	15
14	14
9	9
7	7
9	9
32	32
9	9
15	9
9	9
9	9
3	3
9	9
15	15
9	9
9	9
15	15
43	47
15	15
9	9
21	21
15	15
9	9
3	31
36	36
9	9
14	14
14	14
14	14
9	15
14	14
12	12
15	15
9	9
9	9
9	9
14	14
9	9
0	0
36	36
9	9
9	9
44	44
9	9
14	14
9	9
14	14
47	47
15	15
14	14
9	9
9	9
5	5
15	15
15	15
14	14
14	14
14	14
9	9
15	15
14	14
9	9
9	9
15	15
9	9
15	15
9	9
9	9
14	14
9	9
15	15
9	9
49	49
15	15
22	22
15	15
14	14
14	14
6	6
14	14
9	9
15	15
9	9
35	35
15	9
9	9
31	31
9	9
9	9
9	9
9	9
9	9
9	9
36	36
9	9
9	9
23	19
9	9
5	10
9	9
31	31
9	9
14	14
9	9
9	9
15	15
19	19
19	19
20	20
9	9
9	9
15	15
9	9
15	15
15	15
9	9
9	9
9	9
31	31
9	9
14	14
15	15
15	15
31	31
9	9
9	9
4	4
6	6
34	34
9	9
9	9
19	19
14	14
9	9
14	14
9	9
9	9
7	7
14	14
9	9
14	14
9	9
9	9
9	9
14	14
14	14
9	9
14	14
9	9
15	15
9	9
4	4
15	15
31	31
44	44
15	15
9	9
9	9
15	15
9	9
36	19
7	7
9	9
9	9
9	9
36	36
14	14
15	15
14	14
9	9
14	14
14	14
5	5
14	14
9	9
6	6
14	14
7	7
5	5
9	9
9	9
9	9
3	3
15	15
44	44
7	7
49	49
15	15
49	49
9	9
9	9
9	9
31	31
9	9
15	15
9	9
9	9
9	9
31	19
9	9
9	9
15	15
36	36
9	9
34	34
15	15
45	45
49	49
9	9
15	15
19	19
15	15
15	15
14	14
9	9
15	15
14	14
9	9
9	9
36	36
9	9
9	9
19	19
19	19
9	9
31	31
9	9
9	9
9	9
14	14
9	9
34	34
9	9
14	14
9	9
15	15
44	44
36	36
14	14
15	15
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
14	14
15	15
9	9
31	31
36	36
9	9
15	15
15	15
9	9
9	9
19	19
9	9
15	15
14	14
9	9
6	6
9	9
9	9
14	14
31	31
9	9
9	9
9	9
9	9
31	31
9	9
9	9
14	14
10	10
9	9
14	14
15	15
15	15
31	31
29	29
9	9
9	9
15	15
9	9
52	52
9	9
9	9
9	9
6	6
15	15
9	9
31	31
15	15
9	9
9	9
9	9
9	9
0	0
9	9
20	26
15	15
9	9
15	15
14	14
15	15
31	31
9	9
9	9
9	9
9	9
29	29
15	15
9	9
9	9
14	14
31	0
19	19
9	9
15	15
14	14
9	9
15	15
42	43
15	15
9	9
14	14
31	31
19	19
9	9
14	14
31	31
32	32
14	14
19	19
19	19
15	15
19	19
15	15
14	14
9	9
9	9
5	5
14	14
9	9
15	15
15	15
31	31
14	14
49	31
23	23
9	9
9	9
36	36
9	9
9	9
29	29
31	31
9	9
15	15
14	14
9	9
9	9
9	9
15	15
9	9
7	7
14	14
14	14
15	15
6	0
14	14
44	44
33	33
31	31
14	14
15	15
14	14
9	9
9	9
15	15
19	19
7	7
9	9
0	5
9	9
19	19
31	31
9	9
15	15
14	14
9	9
14	14
43	43
9	9
9	9
31	31
15	15
9	9
29	29
7	7
8	7
9	9
9	9
14	14
9	9
15	15
9	9
14	14
36	36
9	9
19	19
15	15
9	9
9	9
9	9
9	9
9	9
14	14
14	14
15	15
9	9
15	15
9	9
9	9
15	15
9	9
9	9
15	15
19	19
15	15
15	15
48	48
14	14
15	15
9	9
9	9
4	4
9	9
15	15
5	5
9	9
9	9
7	7
9	9
0	0
14	14
9	9
14	14
9	9
9	9
9	9
9	15
9	9
9	9
9	9
14	14
9	9
48	48
38	38
14	14
14	14
19	19
9	9
44	43
15	15
15	15
9	9
19	19
9	9
19	19
15	15
31	31
7	7
9	9
19	19
4	4
9	9
32	32
15	15
9	9
15	15
7	7
14	14
7	7
19	19
9	9
9	9
9	9
9	9
9	9
15	15
31	31
14	14
31	19
44	44
31	31
9	9
14	14
20	20
15	15
23	23
6	6
36	36
27	26
5	19
9	9
9	9
9	9
9	9
9	9
14	14
49	49
9	9
42	43
9	9
9	9
14	14
15	15
9	9
36	36
9	9
9	9
14	14
15	19
15	15
14	14
9	9
9	9
31	31
15	15
14	14
19	19
9	9
9	9
15	15
19	19
9	9
15	15
44	44
19	19
9	9
9	9
14	14
9	9
19	19
9	9
9	9
9	9
9	9
14	14
7	9
9	9
14	14
9	9
19	19
9	9
31	31
31	31
9	9
9	9
9	9
9	9
9	9
9	9
9	9
31	31
9	9
15	15
31	31
19	19
9	9
7	7
15	15
9	9
9	9
9	9
49	49
48	48
15	15
9	9
14	14
15	15
9	9
31	19
9	9
19	19
9	9
9	9
9	9
43	31
14	14
9	9
15	15
19	19
44	44
9	9
31	31
14	14
9	9
15	15
9	9
9	9
49	49
32	32
15	15
9	9
31	31
9	9
31	31
14	14
15	15
19	19
31	31
7	7
9	9
26	26
43	1
9	9
9	9
9	9
15	15
15	15
15	15
14	14
9	9
31	31
9	9
15	15
9	9
15	15
9	9
45	45
19	19
15	15
9	9
36	36
15	15
14	14
34	34
9	9
9	9
15	15
9	9
9	9
15	9
31	31
9	9
9	9
15	15
15	15
15	15
9	9
9	9
36	31
9	9
31	31
14	14
19	19
43	43
9	9
9	9
31	31
21	21
14	14
15	15
9	9
0	0
5	5
9	9
9	9
9	9
9	9
9	9
15	15
9	9
48	48
9	9
9	9
32	31
7	7
15	15
9	9
5	5
9	9
31	31
42	43
34	34
19	19
9	9
9	9
31	31
15	15
14	14
14	14
7	7
9	9
33	33
14	14
9	9
9	9
9	9
15	15
14	14
9	9
14	14
14	14
31	31
15	15
9	9
15	15
8	8
9	9
9	9
9	9
15	15
22	22
9	9
15	15
9	9
9	9
15	15
9	9
14	14
9	9
7	7
15	15
36	36
9	9
9	9
15	15
15	15
32	32
9	9
15	15
9	9
36	36
14	14
19	19
9	9
9	9
9	9
14	14
14	14
15	15
15	15
9	9
14	14
31	31
15	15
6	6
9	9
9	9
7	7
9	9
14	14
15	15
14	14
9	7
36	36
9	9
14	14
31	31
15	15
15	15
9	9
14	14
31	31
15	44
15	15
9	9
15	15
15	15
14	14
15	15
14	14
9	9
9	9
9	9
9	9
9	9
9	9
7	7
9	9
9	9
9	9
9	9
9	9
9	9
9	9
9	9
15	15
9	9
15	15
15	15
9	9
43	31
9	9
32	32
19	19
9	9
9	9
15	15
15	15
33	33
32	32
9	9
7	7
15	15
14	14
36	36
6	6
9	9
14	14
9	9
43	43
49	49
9	9
14	14
9	9
15	15
9	9
14	14
14	14
31	31
9	9
31	31
9	9
9	9
9	9
9	9
9	9
9	9
15	15
14	14
9	9
9	9
19	19
9	9
9	9
9	9
15	15
7	7
9	9
31	31
1	1
9	9
9	9
36	36
14	14
9	9
9	9
9	9
9	9
36	5
9	9
14	14
9	9
6	6
14	14
15	15
14	14
20	20
15	15
9	9
9	9
9	9
9	9
19	19
15	15
9	9
15	15
14	14
9	9
31	19
9	9
2	2
9	9
36	36
15	15
43	31
7	7
14	14
14	14
15	15
5	5
31	31
15	15
9	9
15	15
9	9
9	9
7	7
31	31
5	5
9	9
35	35
9	9
15	15
9	9
9	9
3	1
12	12
0	19
9	9
15	9
9	9
15	15
9	9
15	15
21	21
9	9
19	19
9	9
9	9
5	19
9	9
15	15
38	38
9	9
9	9
31	19
31	31
9	9
31	31
9	9
7	9
9	9
15	15
9	9
31	31
15	15
9	9
49	49
9	9
14	14
9	9
9	9
51	51
9	9
9	9
9	9
9	9
15	15
32	32
15	15
9	9
9	9
21	21
36	36
15	15
9	9
14	14
36	36
31	31
9	9
9	9
9	9
15	15
14	14
15	15
9	9
9	9
9	9
15	15
9	9
15	15
2	2
47	47
15	15
15	15
9	9
9	9
12	12
9	9
19	19
15	15
21	21
9	9
31	31
49	49
9	9
9	9
14	14
31	31
9	9
9	9
29	31
9	9
31	31
9	9
43	43
36	36
12	12
9	9
15	15
29	29
9	9
15	15
9	9
9	9
14	14
9	9
7	7
16	17
9	9
14	14
7	7
44	44
9	9
9	9
9	9
36	36
31	31
19	19
9	9
31	31
15	15
9	9
9	9
9	9
9	9
15	15
48	48
9	9
14	14
32	32
15	15
31	31
14	14
14	14
9	9
20	20
14	14
4	4
9	9
9	9
9	9
13	13
15	15
31	31
9	9
51	51
15	15
6	6
15	9
14	14
14	14
9	9
9	9
43	43
9	9
6	6
9	9
15	15
11	11
14	14
9	9
9	9
9	9
9	9
15	15
9	9
9	9
1	1
32	32
9	9
9	9
14	14
33	33
9	9
9	9
14	14
14	14
9	9
31	31
9	9
15	15
9	9
9	9
32	32
9	9
9	9
9	9
15	15
14	14
14	14
9	9
14	14
15	15
7	7
31	31
49	49
19	19
9	9
15	15
9	9
9	9
9	9
15	15
14	14
13	13
19	19
9	9
14	14
9	9
15	15
9	9
31	31
9	9
15	15
15	15
11	15
9	9
51	51
14	14
15	15
9	9
9	9
9	9
9	9
9	9
9	9
15	15
14	14
9	9
36	36
14	14
9	9
15	15
14	14
9	9
31	31
15	15
9	9
9	9
9	9
9	9
9	9
31	31
9	9
9	9
15	15
15	15
14	14
9	9
9	14
9	9
9	9
32	32
15	15
31	31
9	9
9	9
15	15
14	14
9	9
9	9
49	49
9	9
9	9
9	9
9	9
51	51
9	9
6	6
9	9
9	9
14	14
9	9
9	9
15	15
14	14
9	9
9	9
14	14
15	15
7	7
15	15
10	10
31	31
15	15
15	15
19	19
14	14
29	29
15	15
9	9
9	9
9	9
15	15
9	9
37	37
9	9
15	15
9	9
9	9
36	36
9	9
15	15
9	9
9	9
14	14
48	48
15	9
9	9
36	36
7	7
9	9
7	7
14	14
14	14
15	15
9	9
33	33
15	15
18	19
6	6
15	15
45	45
9	9
